"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
5337,10000000,"",1,"실행관리","                                        "
5338,20000000,"",2,"내역 편성","                                        "
261,20000100,"U",3,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
3792,20000150,"U",3,"예산등록(품질안전팀)","/const/y_web/01/y_pum_budget_child_1h.html"
991,20000200,"R",3,"예산승인","/const/y_web/01/y_approve_process_1h.html"
2435,20000225,"U",3,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2436,20000237,"R",3,"실행외내역 승인","/const/y_web/02/y_outside_approve_process_1h.html"
2453,20000243,"R",3,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
1303,20000275,"U",3,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
1021,20000300,"U",3,"spt",""
1018,20000400,"P",3,"실행예산 내역서","/const/y_web/01r/y_chg_budget_rpt1_1h.html"
1128,20000500,"P",3,"실행예산 변경 내역서","/const/y_web/01r/y_chg_budget_incre_rpt_1h.html"
1129,20000600,"P",3,"실행예산 총괄표","/const/y_web/01r/y_budget_total_rpt_1h.html"
5339,30000000,"",2,"기본 관리","                                        "
263,30000100,"U",3,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
2300,30000150,"U",3,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,30000200,"U",3,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
2418,30000250,"U",3,"집계분류","/const/y_web/99/y_code_division_1h.html"
1103,30000300,"S",3,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
3791,30000400,"S",3,"과세/면세등록","/const/y_web/02/y_proj_vattag_1h.html"
