"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4504,10000000,"",1,"공사관리","                                        "
4505,20000000,"",2,"실행관리","                                        "
4506,30000000,"",3,"예산편성","                                        "
261,30000010,"R",4,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
2435,30000030,"R",4,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2453,30000037,"R",4,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
1303,30000050,"U",4,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
4507,40000000,"",3,"기본관리","                                        "
263,40000010,"R",4,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
2300,40000015,"R",4,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,40000020,"R",4,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
1103,40000030,"R",4,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
4508,50000000,"",2,"외주관리","                                        "
4514,60000000,"",3,"업체선정","                                        "
4509,70000000,"",4,"현장설명","                                        "
989,70000010,"R",5,"현설계획","/const/s_web/01/s_order_list_1h.html"
4510,90000000,"",3,"계약관리 ","                                        "
993,90000010,"R",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
1005,90000020,"R",4,"계약승인","/const/s_web/03/s_sbc_approve_process_1h.html"
1212,90000025,"R",4,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
3811,90000027,"R",4,"월별 계약현황","/const/s_web/03/s_cn_list_1h.html"
4511,100000000,"",3,"기성관리","                                        "
1007,100000010,"R",4,"기성작성","/const/s_web/04/s_pay_1h.html"
5170,105000000,"",2,"협력업체관리","                                        "
4512,110000000,"",3,"협력업체관리","                                        "
972,110000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
4513,120000000,"",3,"평가관리","                                        "
1225,120000020,"R",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
1226,120000030,"R",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
2505,120000040,"R",4,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
4516,130000000,"",2,"노무관리","                                        "
4519,140000000,"",3,"기초관리","                                        "
977,140000010,"U",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
1104,140000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
2673,140000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
4517,150000000,"",3,"월별출역관리","                                        "
2743,150000005,"R",4,"월별 출역현황","/const/l_web/01/l_labor_monthly_list_1h.html"
1247,150000050,"R",4,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
4518,160000000,"",3,"월지급노무비관리","                                        "
2778,160000010,"U",4,"월지급 노무비현황","/const/l_web/02/l_monthly_pay_list_1h.html"
4520,170000000,"",2,"자재관리","                                        "
4521,180000000,"",3,"계획관리","                                        "
1233,180000010,"U",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
2598,180000020,"U",4,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
3466,180000025,"R",4,"철근발주현황조회","/const/m_web/02/m_iron_dept_order_1h.html"
2638,180000035,"S",4,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
4522,190000000,"",3,"청구관리","                                        "
995,190000010,"U",4,"자재청구","/const/m_web/01/m_request_1h.html"
4524,210000000,"",3,"수불관리","                                        "
1016,210000010,"U",4,"자재입고","/const/m_web/03/m_input_1h.html"
1017,210000020,"U",4,"자재출고","/const/m_web/03/m_output_1h.html"
3814,210000050,"R",4,"현장별가설재보유현황","/const/m_web/04/m_proj_tmat_1h.html"
2894,210000060,"S",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
3986,210000075,"R",4,"현장별가설재손료","/const/m_web/04/m_tmat_rent_1h.html"
2901,210000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
3819,210000090,"R",4,"본사가설재보유현황","/const/m_web/04/m_bonsa_tmat_1h.html"
3821,210000110,"R",4,"주자재 투입현황","/const/m_web/04/m_input_mainmat_list_1h.html"
4525,220000000,"",2,"자금청구","                                        "
4527,230000000,"",3,"전도금","                                        "
1056,230000020,"U",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
4528,240000000,"",3,"월집계","                                        "
1037,240000010,"S",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
4526,250000000,"",3,"자금청구","                                        "
3428,250000010,"U",4,"예비비청구내역","/const/f_web/01/f_preamt_request_1h.html"
3533,250000020,"U",4,"미지급청구내역","/const/f_web/01/f_nopay_request_1h.html"
1044,250000030,"S",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
4140,250000035,"R",4,"잔액조회","/const/f_web/02/f_receipt_list_1h.html"
3547,250000040,"U",4,"수입금등록","/const/f_web/01/f_profit_1h.html"
1178,250000050,"U",4,"자동전표생성","/const/f_web/03/f_slip_list_1h.html"
4529,260000000,"",3,"기초 코드","                                        "
1042,260000010,"R",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
3664,260000020,"U",4,"현장별계좌등록","/const/f_web/99/f_bank_code_1h.html"
4530,270000000,"",2,"원가관리","                                        "
4531,280000000,"",3,"보할 공정","                                        "
2740,280000010,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
