"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4592,10000000,"",1,"공사관리","                                        "
4593,20000000,"",2,"외주관리","                                        "
4594,30000000,"",3,"계약관리 ","                                        "
993,30000010,"R",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
4595,40000000,"",3,"기성관리","                                        "
1007,40000010,"R",4,"기성작성","/const/s_web/04/s_pay_1h.html"
5173,45000000,"",2,"협력업체관리","                                        "
4596,50000000,"",3,"협력업체관리","                                        "
972,50000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
4597,60000000,"",3,"평가관리","                                        "
1225,60000020,"R",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
1226,60000030,"R",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
4598,70000000,"",2,"노무관리","                                        "
4601,80000000,"",3,"기초관리","                                        "
977,80000010,"U",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
1104,80000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
2673,80000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
4599,90000000,"",3,"월별출역관리","                                        "
2743,90000005,"R",4,"월별 출역현황","/const/l_web/01/l_labor_monthly_list_1h.html"
1247,90000050,"R",4,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
4600,100000000,"",3,"월지급노무비관리","                                        "
2778,100000010,"U",4,"월지급 노무비현황","/const/l_web/02/l_monthly_pay_list_1h.html"
4602,110000000,"",2,"자재관리","                                        "
4603,120000000,"",3,"계획관리","                                        "
1233,120000010,"R",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
2598,120000020,"R",4,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
3466,120000025,"R",4,"철근발주현황조회","/const/m_web/02/m_iron_dept_order_1h.html"
2638,120000035,"R",4,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
4604,130000000,"",3,"청구관리","                                        "
995,130000010,"R",4,"자재청구","/const/m_web/01/m_request_1h.html"
4605,140000000,"",3,"견적/품의","                                        "
4606,150000000,"",3,"수불관리","                                        "
1016,150000010,"U",4,"자재입고","/const/m_web/03/m_input_1h.html"
1017,150000020,"U",4,"자재출고","/const/m_web/03/m_output_1h.html"
2894,150000060,"R",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
2901,150000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
4607,160000000,"",2,"자금청구","                                        "
4609,170000000,"",3,"전도금","                                        "
1056,170000020,"U",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
4610,180000000,"",3,"월집계","                                        "
1037,180000010,"S",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
4608,190000000,"",3,"자금청구","                                        "
3428,190000010,"U",4,"예비비청구내역","/const/f_web/01/f_preamt_request_1h.html"
3533,190000020,"U",4,"미지급청구내역","/const/f_web/01/f_nopay_request_1h.html"
1044,190000030,"S",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
3547,190000040,"U",4,"수입금등록","/const/f_web/01/f_profit_1h.html"
4611,200000000,"",3,"기초 코드","                                        "
1042,200000010,"R",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
3664,200000020,"R",4,"현장별계좌등록","/const/f_web/99/f_bank_code_1h.html"
4612,210000000,"",2,"원가관리","                                        "
4613,220000000,"",3,"보할 공정","                                        "
2740,220000010,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
3693,220000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
4614,230000000,"",3,"공사현황보고","                                        "
2892,230000030,"R",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
