"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
2732,100000000,"U",1,"실행관리","                                        "
2733,200000000,"U",2,"내역편성","                                        "
261,200000100,"U",3,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
991,200000200,"U",3,"예산승인","/const/y_web/01/y_approve_process_1h.html"
2435,200000300,"U",3,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2436,200000400,"R",3,"실행외내역 승인","/const/y_web/02/y_outside_approve_process_1h.html"
2453,200000500,"R",3,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
1303,200000600,"U",3,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
1021,200000610,"",3,"spt",""
1018,200000700,"P",3,"실행예산 내역서","/const/y_web/01r/y_chg_budget_rpt1_1h.html"
1128,200000800,"P",3,"실행예산 변경 내역서","/const/y_web/01r/y_chg_budget_incre_rpt_1h.html"
1129,200000900,"P",3,"실행예산 총괄표","/const/y_web/01r/y_budget_total_rpt_1h.html"
2734,300000000,"U",2,"기본관리","                                        "
263,300000100,"U",3,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
2300,300000200,"U",3,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,300000300,"U",3,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
2418,300000400,"U",3,"집계분류","/const/y_web/99/y_code_division_1h.html"
1103,300000500,"U",3,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
