"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4438,10000000,"",1,"공사관리","                                        "
4439,20000000,"",2,"실행관리","                                        "
4440,30000000,"",3,"예산편성","                                        "
261,30000010,"R",4,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
2435,30000030,"U",4,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2453,30000037,"R",4,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
1303,30000050,"U",4,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
4441,40000000,"",3,"기본관리","                                        "
263,40000010,"R",4,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
2300,40000015,"R",4,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,40000020,"R",4,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
1103,40000030,"U",4,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
4442,50000000,"",2,"외주관리","                                        "
4490,55000000,"",3,"업체선정","                                        "
4443,60000000,"",4,"현장설명","                                        "
989,60000010,"U",5,"현설계획","/const/s_web/01/s_order_list_1h.html"
1100,60000020,"R",5,"현설승인","/const/s_web/01/s_order_approve_process_1h.html"
2605,60000030,"S",5,"현설결과","/const/s_web/01/s_order_result_1h.html"
2448,60000040,"P",5,"현장설명 실시계획서","/const/s_web/01r/s_estimate_plan_1h.html"
1011,60000050,"P",5,"현장설명서","/const/s_web/01r/s_field_report_1h.html"
1390,60000060,"P",5,"현장설명 참가명부","/const/s_web/01r/s_estimate_list_1h.html"
4444,70000000,"",3,"계약관리 ","                                        "
993,70000010,"R",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
1005,70000020,"R",4,"계약승인","/const/s_web/03/s_sbc_approve_process_1h.html"
1212,70000025,"R",4,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
3811,70000027,"R",4,"월별 계약현황","/const/s_web/03/s_cn_list_1h.html"
4445,80000000,"",3,"기성관리","                                        "
1007,80000010,"U",4,"기성작성","/const/s_web/04/s_pay_1h.html"
1036,80000020,"",4,"spt",""
1307,80000030,"R",4,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
1308,80000035,"R",4,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
1309,80000037,"R",4,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
5168,85000000,"",2,"협력업체관리","                                        "
4446,90000000,"",3,"협력업체관리","                                        "
972,90000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
4447,100000000,"",3,"평가관리","                                        "
1225,100000020,"R",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
1226,100000030,"S",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
2505,100000040,"R",4,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
4448,110000000,"",2,"노무관리","                                        "
4451,120000000,"",3,"기초관리","                                        "
977,120000010,"R",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
1104,120000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
2673,120000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
4449,130000000,"",3,"월별출역관리","                                        "
2743,130000005,"R",4,"월별 출역현황","/const/l_web/01/l_labor_monthly_list_1h.html"
1247,130000050,"R",4,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
4450,140000000,"",3,"월지급노무비관리","                                        "
2778,140000010,"R",4,"월지급 노무비현황","/const/l_web/02/l_monthly_pay_list_1h.html"
4452,150000000,"",2,"자재관리","                                        "
4453,160000000,"",3,"계획관리","                                        "
1233,160000010,"R",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
2598,160000020,"R",4,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
3466,160000025,"R",4,"철근발주현황조회","/const/m_web/02/m_iron_dept_order_1h.html"
2638,160000035,"R",4,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
4454,170000000,"",3,"청구관리","                                        "
