"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4538,10000000,"",1,"공사관리","                                        "
4539,20000000,"",2,"실행관리","                                        "
4540,30000000,"",3,"예산편성","                                        "
261,30000010,"U",4,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
2435,30000030,"U",4,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2453,30000037,"R",4,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
1303,30000050,"U",4,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
4541,40000000,"",3,"기본관리","                                        "
263,40000010,"R",4,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
2300,40000015,"R",4,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,40000020,"R",4,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
1103,40000030,"R",4,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
4542,50000000,"",2,"외주관리","                                        "
4571,55000000,"",3,"업체선정","                                        "
4543,60000000,"",4,"현장설명","                                        "
989,60000010,"U",5,"현설계획","/const/s_web/01/s_order_list_1h.html"
1100,60000015,"R",5,"현설승인","/const/s_web/01/s_order_approve_process_1h.html"
2605,60000017,"S",5,"현설결과","/const/s_web/01/s_order_result_1h.html"
4572,65000000,"",4,"입찰견적","                                        "
4544,70000000,"",3,"계약관리 ","                                        "
993,70000010,"R",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
1005,70000020,"R",4,"계약승인","/const/s_web/03/s_sbc_approve_process_1h.html"
1212,70000025,"R",4,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
4545,80000000,"",3,"기성관리","                                        "
1007,80000010,"U",4,"기성작성","/const/s_web/04/s_pay_1h.html"
1036,80000020,"",4,"spt",""
1307,80000030,"R",4,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
1308,80000035,"R",4,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
1309,80000037,"R",4,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
5171,85000000,"",2,"협력업체관리","                                        "
4546,90000000,"",3,"협력업체관리","                                        "
972,90000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
4547,100000000,"",3,"평가관리","                                        "
1225,100000020,"R",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
1226,100000030,"R",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
2505,100000040,"R",4,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
4548,110000000,"",2,"노무관리","                                        "
4551,120000000,"",3,"기초관리","                                        "
977,120000010,"R",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
1104,120000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
2673,120000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
4549,130000000,"",3,"월별출역관리","                                        "
2743,130000005,"R",4,"월별 출역현황","/const/l_web/01/l_labor_monthly_list_1h.html"
1247,130000050,"R",4,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
4550,140000000,"",3,"월지급노무비관리","                                        "
2778,140000010,"R",4,"월지급 노무비현황","/const/l_web/02/l_monthly_pay_list_1h.html"
4552,150000000,"",2,"자재관리","                                        "
4553,160000000,"",3,"계획관리","                                        "
4554,170000000,"",3,"청구관리","                                        "
995,170000010,"R",4,"자재청구","/const/m_web/01/m_request_1h.html"
4555,180000000,"",3,"견적/품의","                                        "
4556,190000000,"",3,"수불관리","                                        "
1016,190000010,"R",4,"자재입고","/const/m_web/03/m_input_1h.html"
1017,190000020,"R",4,"자재출고","/const/m_web/03/m_output_1h.html"
2894,190000060,"R",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
2901,190000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
4557,200000000,"",3,"기초 코드","                                        "
4558,210000000,"",2,"자금청구","                                        "
4560,220000000,"",3,"전도금","                                        "
1056,220000020,"R",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
4561,230000000,"",3,"월집계","                                        "
1037,230000010,"R",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
4559,240000000,"",3,"자금청구","                                        "
3428,240000010,"U",4,"예비비청구내역","/const/f_web/01/f_preamt_request_1h.html"
3533,240000020,"U",4,"미지급청구내역","/const/f_web/01/f_nopay_request_1h.html"
1044,240000030,"S",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
3547,240000040,"R",4,"수입금등록","/const/f_web/01/f_profit_1h.html"
1178,240000045,"U",4,"자동전표생성","/const/f_web/03/f_slip_list_1h.html"
4562,250000000,"",3,"기초 코드","                                        "
1042,250000010,"R",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
3664,250000020,"R",4,"현장별계좌등록","/const/f_web/99/f_bank_code_1h.html"
4563,260000000,"",2,"원가관리","                                        "
4564,270000000,"",3,"보할 공정","                                        "
2740,270000010,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
3693,270000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
4565,280000000,"",3,"공사현황보고","                                        "
2892,280000030,"R",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
3826,280000050,"R",4,"월간공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
4566,290000000,"",3,"현장 조직","                                        "
4567,300000000,"",3,"원가 집계","                                        "
4568,310000000,"",3,"준공추정","                                        "
3433,310000010,"R",4,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
4569,320000000,"",3,"원가조회","                                        "
3455,320000010,"R",4,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
3456,320000020,"R",4,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
3820,320000040,"R",4,"현장별 공사현황보고조회","/const/c_web/07/c_month_tot_1h.html"
4570,330000000,"",3,"기초코드","                                        "
3451,330000010,"U",4,"원가집계회사등록","/const/c_web/99/c_spec_class_child_1h.html"
