"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4888,10000000,"",1,"경영정보","                                        "
4889,20000000,"",2,"전사경영실적","                                        "
4673,20000010,"R",3,"경영실적총괄표[작성용]","/const/g_web/01/g_mis_result_1h.html"
4674,20000020,"R",3,"본부별KPI추진현황[작성용]","/const/g_web/01/g_mis_kpi_1h.html"
4675,20000030,"R",3,"경영실적총괄표조회","/const/g_web/01/g_mis_result_query_1h.html"
4677,20000040,"R",3,"본부별KPI추진현황조회","/const/g_web/01/g_mis_kpi_query_1h.html"
4890,30000000,"",2,"사업/자금수지","                                        "
4717,30000002,"R",3,"현금흐름/수지분석표","/const/r_web/03/r_a_proj_cash_anly_1h.html"
3472,30000005,"R",3,"수입/지출(현장)","/const/r_web/03/r_a_cash_suip_1h.html"
4744,30000010,"R",3,"확정사업S&P현황","/const/g_web/02/g_mis_decision_sp_1h.html"
4752,30000020,"R",3,"수주추진관련 예상매출추정액","/const/g_web/02/g_mis_forecast_est_1h.html"
4763,30000030,"R",3,"수주/용지 확보현황","/const/g_web/02/g_mis_order_site_1h.html"
4767,30000040,"R",3,"분양계획[작성용]","/const/g_web/02/g_mis_sale_plan_1h.html"
4769,30000050,"R",3,"분양계획조회","/const/g_web/02/g_mis_sale_plan_cross_1h.html"
4782,30000060,"R",3,"수주관련 인력증감 검토","/const/g_web/02/g_mis_person_1h.html"
4891,40000000,"",2,"수주/용지","                                        "
4793,40000010,"R",3,"수주구성","/const/g_web/03/g_mis_ord_result_1h.html"
4794,40000020,"R",3,"수주실적","/const/g_web/03/g_mis_ord_result_query_1h.html"
4791,40000030,"R",3,"부서별 수주실적","/const/g_web/03/g_mis_dept_ord_result_1h.html"
4792,40000040,"R",3,"부서별 용지실적","/const/g_web/03/g_mis_dept_site_result_1h.html"
4815,40000050,"R",3,"수주정보 접수현황","/const/g_web/03/g_mis_suju_query_1h.html"
4798,40000060,"R",3,"용지정보 접수현황","/const/g_web/03/g_mis_region_query_1h.html"
4892,50000000,"",2,"분양/수금","                                        "
4722,50000010,"R",3,"청약자 현황분석","/const/g_web/04/g_h_cust_sub_1h.html"
4743,50000020,"R",3,"계약자 현황분석","/const/g_web/04/g_h_cust_sale_1h.html"
4747,50000030,"R",3,"분양 실적표","/const/g_web/04/g_h_income_py_1h.html"
4750,50000040,"R",3,"분양수입금 집계표","/const/g_web/04/g_h_income_total_a_1h.html"
4751,50000050,"R",3,"분양미수금 집계표","/const/g_web/04/g_h_income_total_b_1h.html"
4753,50000060,"R",3,"현장별 입금현황(월별)","/const/g_web/04/g_h_month_pay_list_1h.html"
4754,50000070,"R",3,"현장별 입금예정현황(월별)","/const/g_web/04/g_h_job_pay_plan_list02_1h.html"
4755,50000090,"R",3,"등기현황 누계","/const/g_web/04/g_h_moveinto_regi_1h.html"
4768,50000100,"R",3,"입주현황 누계","/const/g_web/04/g_h_moveinto_move_1h.html"
4797,50000110,"R",3,"공사수금 현황","/const/g_web/04/g_mis_bill_result_1h.html"
4894,70000000,"",2,"공사관리","                                        "
4826,70000010,"R",3,"주간 공사현황조회","/const/c_web/03/c_week_status_bonsa_1h.html"
4827,70000020,"R",3,"월간 공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
4828,70000030,"R",3,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
4829,70000040,"R",3,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
4895,80000000,"",2,"재무정보","                                        "
4980,80000100,"R",3,"주요경영지표","/const/g_web/05/g_efin_eis_growth_1h.html"
4987,80000200,"R",3,"본부별예산계획(분기)","/const/g_web/05/g_efin_eis_cen_budget_1h.html"
4981,80000300,"R",3,"전사예산계획대비실적비교표","/const/g_web/05/g_efin_eis_com_budget_1h.html"
4982,80000400,"R",3,"대차대조표(월별)","/const/g_web/05/g_efin_eis_bs_ptd_1h.html"
4983,80000500,"R",3,"대차대조표(기별","/const/g_web/05/g_efin_eis_bs_ytd_1h.html"
4984,80000600,"R",3,"손익계산서(월별)","/const/g_web/05/g_efin_eis_is_ptd_1h.html"
4985,80000700,"R",3,"손익계산서(기별)","/const/g_web/05/g_efin_eis_is_ytd_1h.html"
4986,80000800,"R",3,"프로젝트별손익계산서","/const/r_web/03/r_a_proj_cash_anly_1h.html"
