"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
2887,10000000,"",1,"실     행","                                        "
2888,20000000,"",2,"내역 편성","                                        "
261,20000010,"R",3,"내역 등록","/const/y_web/01/y_chg_degree_1h.html"
991,20000020,"R",3,"실행내역승인","/const/y_web/01/y_approve_process_1h.html"
2435,20000030,"S",3,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2436,20000035,"R",3,"실행외내역 승인","/const/y_web/02/y_outside_approve_process_1h.html"
2453,20000037,"R",3,"미발주 내역","/const/y_web/02/y_budget_sbc_1h.html"
1202,20000040,"U",3,"현장관리비등록","/const/y_web/01/y_projmng_amt_1h.html"
1303,20000050,"U",3,"현장별 단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
1021,20000060,"",3,"spt",""
2889,30000000,"",2,"기본 관리","                                        "
263,30000010,"U",3,"표준 공종","/const/y_web/99/y_wbs_code_1h.html"
2300,30000015,"U",3,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,30000020,"U",3,"표준 내역","/const/y_web/99/y_stand_detail_1h.html"
2418,30000025,"U",3,"집계 분류","/const/y_web/99/y_code_division_1h.html"
1103,30000030,"U",3,"공사 개요","/const/y_web/02/y_proj_basic_1h.html"
1304,30000035,"U",3,"현장관리비기준내역","/const/y_web/99/y_projmng_basic_1h.html"
1447,30000045,"",3,"spt",""
1448,30000055,"P",3,"표준 공종","/const/y_web/99r/y_wbs_code_list_1h.html"
