"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",10000000,"",1,"실행관리","                                        "
"",20000000,"",2,"내역편성","                                        "
"",20000010,"R",3,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
"",20000030,"U",3,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
"",20000037,"R",3,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
"",20000060,"",3,"spt",""
"",20000070,"P",3,"실행예산 내역서","/const/y_web/01r/y_chg_budget_rpt1_1h.html"
"",20000080,"P",3,"실행예산 변경 내역서","/const/y_web/01r/y_chg_budget_incre_rpt_1h.html"
"",20000090,"P",3,"실행예산 총괄표","/const/y_web/01r/y_budget_total_rpt_1h.html"
"",30000000,"",2,"기본관리","                                        "
"",30000020,"R",3,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
"",30000030,"U",3,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
"",40000000,"",1,"외주관리","                                        "
"",50000000,"",2,"발주내역","                                        "
"",50000010,"U",3,"현설계획","/const/s_web/01/s_order_list_1h.html"
"",50000013,"U",3,"현설승인","/const/s_web/01/s_order_approve_process_1h.html"
"",50000017,"U",3,"현설결과","/const/s_web/01/s_order_result_1h.html"
"",50000030,"",3,"spt",""
"",50000040,"P",3,"현장설명 실시계획서","/const/s_web/01r/s_estimate_plan_1h.html"
"",50000045,"P",3,"현장설명서","/const/s_web/01r/s_field_report_1h.html"
"",50000050,"P",3,"현장설명 참가명부","/const/s_web/01r/s_estimate_list_1h.html"
"",50000060,"P",3,"예산대비표","/const/s_web/01r/s_order_content_detail_1h.html"
"",50000070,"P",3,"내역서","/const/s_web/01r/s_order_content_1h.html"
"",60000000,"",2,"계약관리 ","                                        "
"",60000050,"R",3,"월별 계약현황","/const/s_web/03/s_cn_list_1h.html"
"",60000125,"U",3,"계약대장(현장용)","/const/s_web/03/s_chg_cn_list_dept_1h.html"
"",60000200,"R",3,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
"",60000300,"P",3,"계약관련","/const/s_web/03r/s_cn_approve_rpt_1h.html"
"",60000400,"",3,"spt",""
"",60000500,"P",3,"변경/정산 하도승인신청서","/const/s_web/03r/s_chg_cn_approve_rpt_1h.html"
"",70000000,"",2,"기성관리","                                        "
"",70000010,"U",3,"기성작성","/const/s_web/04/s_pay_1h.html"
"",70000025,"R",3,"세금계산서접수현황","/const/s_web/04/s_account_list_1h.html"
"",70000125,"P",3,"하도급기성신청(확정)서","/const/s_web/04r/s_cnreq_rpt_1h.html"
"",72000000,"",2,"기초코드","                                        "
"",75000000,"",1,"협력업체관리","                                        "
"",80000000,"",2,"업체관리","                                        "
"",80000100,"R",3,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
"",85000000,"",2,"평가관리","                                        "
"",85000030,"U",3,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
"",85000130,"U",3,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
"",100000000,"",1,"노무관리","                                        "
"",110000000,"",2,"월별출역관리","                                        "
"",110000005,"R",3,"월별 출역현황","/const/l_web/01/l_labor_monthly_list_1h.html"
"",110000050,"R",3,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
"",110000060,"",3,"spt",""
"",110000080,"P",3,"공종/직종별 집계표","/const/l_web/02r/l_wbs_tot_1h.html"
"",110000090,"P",3,"직종/공종별 집계표","/const/l_web/02r/l_job_tot_1h.html"
"",110000100,"P",3,"일자/공종별 집계표","/const/l_web/02r/l_daily_tot_1h.html"
"",120000000,"",2,"월지급노무비관리","                                        "
"",120000010,"U",3,"월지급 노무비현황","/const/l_web/02/l_monthly_pay_list_1h.html"
"",130000000,"",2,"기초관리","                                        "
"",130000010,"U",3,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
"",130000040,"",3,"spt",""
"",130000050,"P",3,"근로자명부","/const/l_web/99r/l_labor_basic_list_1h.html"
"",130000060,"P",3,"직종코드집","/const/l_web/99r/l_job_1h.html"
"",140000000,"",1,"자재관리","                                        "
"",150000000,"",2,"계획관리","                                        "
"",150000010,"U",3,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
"",150000020,"U",3,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
"",150000025,"R",3,"철근발주현황조회","/const/m_web/02/m_iron_dept_order_1h.html"
"",150000030,"S",3,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
"",150000035,"R",3,"가설재소요/반출계획조회","/const/m_web/01/m_tmat_inout_query_1h.html"
"",150000040,"",3,"spt",""
"",150000050,"P",3,"철근소요계획서","/const/m_web/01r/m_plan_rpt.html"
"",150000060,"P",3,"현장별철근소요계획서","/const/m_web/01r/m_iron_plan_rpt.html"
"",160000000,"",2,"청구관리","                                        "
"",160000010,"U",3,"자재청구","/const/m_web/01/m_request_1h.html"
"",160000030,"",3,"spt",""
"",160000040,"P",3,"자재청구서","/const/m_web/01r/m_request_list_1h.html"
"",170000000,"",2,"견적/품의","                                        "
"",170000110,"R",3,"구매품의","/const/m_web/02/m_approval_1h.html"
"",180000000,"",2,"수불관리","                                        "
"",180000010,"U",3,"자재입고","/const/m_web/03/m_input_1h.html"
"",180000020,"U",3,"자재출고","/const/m_web/03/m_output_1h.html"
"",180000030,"U",3,"자재전출","/const/m_web/03/m_trans_1h.html"
"",180000035,"U",3,"대금청구","/const/m_web/04/m_mat_request_1h.html"
"",180000042,"R",3,"현장별가설재보유현황","/const/m_web/04/m_proj_tmat_1h.html"
"",180000046,"R",3,"품목별입고검색","/const/m_web/03/m_mtr_inputlist_1h.html"
"",180000047,"R",3,"상각명세서(조회)","/const/m_web/03/m_tmat_list_1h.html"
"",180000050,"",3,"spt",""
"",180000060,"P",3,"자재입고현황","/const/m_web/03r/m_matr_kind_input_1h.html"
"",180000070,"P",3,"자재일보","/const/m_web/03r/m_mtr_day_list_rpt.html"
"",180000071,"P",3,"업체별구입내역서","/const/m_web/03r/m_vender_mtr_list_rpt.html"
"",180000072,"P",3,"자재비지급내역서(현장용)","/const/m_web/03r/m_mtr_pay_rpt.html"
"",180000074,"P",3,"자재재고현황","/const/m_web/03r/m_stock_1h.html"
"",180000075,"P",3,"자재수불집계표","/const/m_web/03r/m_inout_sum_1h.html"
"",180000076,"P",3,"전용자재인수증","/const/m_web/01r/m_input_rpt.html"
"",180000077,"P",3,"전용자재송장","/const/m_web/01r/m_invoice_rpt.html"
"",180000080,"P",3,"자재수불현황","/const/m_web/03r/m_inout_list_1h.html"
"",180000090,"P",3,"일자별자재입고현황","/const/m_web/03r/m_daily_input_1h.html"
"",180000100,"P",3,"자재손료현황","/const/m_web/03r/m_rent_fee_1h.html"
"",180000200,"P",3,"자재출고전표","/const/m_web/03r/m_output_slip_1h.html"
"",190000000,"",1,"자금청구","                                        "
"",200000000,"",2,"자금청구","                                        "
"",200000010,"U",3,"예비비청구내역","/const/f_web/01/f_preamt_request_1h.html"
"",200000020,"U",3,"미지급청구내역","/const/f_web/01/f_nopay_request_1h.html"
