"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
2246,10000000,"",1,"공통관리","                                        "
2247,20000000,"",2,"권한 관리","                                        "
2248,30000000,"",3,"프로그램 관리","                                        "
9,30000020,"U",4,"프로그램 등록","/zmis/z_pgrm_content_h.html"
2249,40000000,"",3,"그룹 관리","                                        "
10,40000010,"U",4,"그룹 등록","/zmis/z_group_h.html"
11,40000020,"U",4,"그룹 프로그램 목록","/zmis/z_group_pgrm_title_h.html"
12,40000030,"U",4,"그룹 프로그램 등록","/zmis/z_group_pgrm_content_h.html"
2250,50000000,"",3,"부서별 권한관리","                                        "
2059,50000010,"U",4,"부서별 그룹 등록","/zmis/z_user_group_h.html"
244,50000020,"U",4,"프로그램 목록 등록","/zmis/z_user_pgrm_title_h.html"
245,50000030,"U",4,"프로그램 등록","/zmis/z_user_pgrm_content_h.html"
243,50000040,"U",4,"개인별 개별메뉴 등록","/zmis/z_user_h.html"
2251,60000000,"",3,"개인별 그룹및현장권한","                                        "
258,60000010,"U",4,"개인별 그룹 연결","/zmis/z_user_group_connect_h.html"
259,60000020,"U",4,"개인별 현장 연결","/zmis/z_user_dept_connect_1h.html"
2252,70000000,"",2,"부서등록","                                        "
403,70000010,"U",3,"사업장 등록","/zmis/z_code_comp_1h.html"
2330,70000015,"U",3,"조직도및부서등록","/zmis/z_code_dept_degree_1h.html"
1153,70000040,"U",3,"현장코드승인","/const/r_web/02/r_proj_request_1h.html"
2253,80000000,"",2,"사원등록","                                        "
346,80000010,"U",3,"직원 등록","/zmis/z_authority_user_input_1h.html"
1099,80000020,"U",3,"협력업체 직원등록","/zmis/z_business_user_input_1h.html"
1149,80000030,"U",3,"LOGIN 기록 현황","/zmis/z_login_status_1h.html"
1157,80000040,"U",3,"공지 사항","/zmis/z_authority_notice_1h.html"
2254,90000000,"",2,"프로세스 셋팅","                                        "
420,90000010,"U",3,"프로세스 셋팅","/zmis/z_process_setting_1h.html"
2255,100000000,"",2,"공통코드 등록","                                        "
425,100000010,"U",3,"우편번호 등록","/zmis/z_code_zip_1h.html"
426,100000020,"U",3,"기타 코드 등록","/zmis/z_code_etc_parent_1h.html"
2256,110000000,"",1,"공사관리","                                        "
2257,120000000,"",2,"수주/영업","                                        "
2258,130000000,"",3,"계획관리","                                        "
1180,130000010,"U",4,"년간수주계획","/const/r_web/01/r_received_plan_1h.html"
1181,130000020,"U",4,"수금계획입력","/const/c_web/03/c_contract_collection_plan_1h.html"
1182,130000030,"U",4,"spt",""
1183,130000040,"U",4,"년간수주계획서.","/const/comm_version_up_1h.html"
1184,130000050,"U",4,"수주계획대비실적.","/const/comm_version_up_1h.html"
2259,140000000,"",3,"정보관리","                                        "
1122,140000010,"U",4,"공사정보관리","/const/r_web/02/r_const_inform_1h.html"
1146,140000020,"U",4,"입찰정보관리","/const/r_web/02/r_receive_code_1h.html"
1185,140000030,"U",4,"예정가조합생성","/const/r_web/02/r_tender_planamt_1h.html"
1186,140000040,"U",4,"spt",""
1187,140000050,"U",4,"입찰예정사항.","/const/comm_version_up_1h.html"
1188,140000060,"U",4,"입찰현황.","/const/comm_version_up_1h.html"
1189,140000070,"U",4,"입찰공고.","/const/comm_version_up_1h.html"
1190,140000080,"U",4,"입찰참가보고서.","/const/comm_version_up_1h.html"
