"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
5149,100000000,"",1,"공사관리","                                        "
5150,200000000,"",2,"원가관리","                                        "
5152,300000000,"",3,"공사현황보고","                                        "
3826,300000100,"R",4,"월간공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
5151,400000000,"",2,"협력업체관리","                                        "
5153,500000000,"",3,"협력업체관리","                                        "
972,500000100,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
5176,600000000,"",2,"자금청구","                                        "
5177,700000000,"",3,"자금청구","                                        "
4678,700000100,"P",4,"총괄표(현장용)","/const/f_web/00/f_code_proj_1h.html"
5022,700000200,"P",4,"총괄표(품질안전팀)","/const/f_web/00/f_code_pum_1h.html"
