"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4618,10000000,"",1,"공사관리","                                        "
4619,20000000,"",2,"외주관리","                                        "
4620,30000000,"",3,"계약관리 ","                                        "
5174,35000000,"",2,"협력업체관리","                                        "
4622,40000000,"",3,"협력업체관리","                                        "
972,40000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
4623,50000000,"",3,"평가관리","                                        "
1226,50000030,"R",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
4624,60000000,"",2,"노무관리","                                        "
4625,70000000,"",3,"기초관리","                                        "
977,70000010,"R",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
1104,70000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
2673,70000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
4634,80000000,"",2,"자재관리","                                        "
4635,90000000,"",3,"수불관리","                                        "
2901,90000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
4636,100000000,"",2,"원가관리","                                        "
4637,110000000,"",3,"보할 공정","                                        "
2740,110000010,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
3693,110000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
4638,120000000,"",3,"공사현황보고","                                        "
2892,120000030,"R",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
