"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
3406,10000000,"",1,"자재관리","                                        "
3407,20000000,"",2,"계획관리","                                        "
1233,20000010,"U",3,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
2598,20000020,"U",3,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
2602,20000030,"S",3,"철근발주내역등록","/const/m_web/02/m_iron_order_1h.html"
2638,20000035,"S",3,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
1234,20000040,"",3,"spt",""
1235,20000050,"P",3,"철근소요계획서","/const/m_web/01r/m_plan_rpt.html"
2603,20000060,"P",3,"현장별철근소요계획서","/const/m_web/01r/m_iron_plan_rpt.html"
2604,20000070,"P",3,"철근발주서","/const/m_web/01r/m_iron_order_rpt.html"
2788,20000071,"P",3,"현장별철근예산대비입고현황","/const/m_web/01r/m_iron_budget_rpt.html"
2789,20000072,"P",3,"레미콘업체별입고현황","/const/m_web/01r/m_remicon_rpt.html"
2790,20000073,"P",3,"현장별철근입고현황","/const/m_web/01r/m_dept_iron_rpt.html"
2791,20000074,"P",3,"업체별납품현황","/const/m_web/01r/m_dept_delivery_rpt.html"
2639,20000080,"P",3,"가설자재소요및반출계획","/const/m_web/01r/m_tmat_plan_rpt.html"
2640,20000090,"P",3,"자재발주계획","/const/m_web/01r/m_month_plan_rpt.html"
3408,30000000,"",2,"청구관리","                                        "
995,30000010,"U",3,"자재청구","/const/m_web/01/m_request_1h.html"
1006,30000020,"S",3,"청구접수","/const/m_web/01/m_accept_1h.html"
1130,30000030,"",3,"spt",""
1131,30000040,"P",3,"자재청구서","/const/m_web/01r/m_request_list_1h.html"
3409,40000000,"",2,"견적/품의","                                        "
1008,40000010,"U",3,"견적내역등록","/const/m_web/02/m_estimation_list_1h.html"
1014,40000020,"U",3,"구매품의","/const/m_web/02/m_approval_1h.html"
1123,40000030,"",3,"spt",""
1239,40000035,"P",3,"견적대비표","/const/m_web/02r/m_vender_est_comp_list_1h.html"
1124,40000040,"P",3,"품의대비입고현황","/const/m_web/02r/m_approv_input_1h.html"
1237,40000050,"P",3,"구매품의서","/const/m_web/02/m_approval_1h.html"
1238,40000060,"P",3,"발주서","/const/m_web/02/m_approval_1h.html"
3410,50000000,"",2,"수불관리","                                        "
1016,50000010,"U",3,"자재입고","/const/m_web/03/m_input_1h.html"
1017,50000020,"U",3,"자재출고","/const/m_web/03/m_output_1h.html"
1455,50000025,"U",3,"공종별자재투입","/const/m_web/03/m_invest_list_1h.html"
1019,50000030,"U",3,"자재전출","/const/m_web/03/m_trans_1h.html"
2894,50000035,"S",3,"대금청구","/const/m_web/04/m_mat_request_1h.html"
2901,50000037,"R",3,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
1023,50000040,"S",3,"손료계산","/const/m_web/04/m_rent_cmpt_1h.html"
1132,50000050,"",3,"spt",""
1241,50000060,"P",3,"자재입고현황","/const/m_web/03r/m_matr_kind_input_1h.html"
2762,50000070,"P",3,"자재일보","/const/m_web/03r/m_mtr_day_list_rpt.html"
2785,50000071,"P",3,"업체별구입내역서","/const/m_web/03r/m_vender_mtr_list_rpt.html"
2744,50000072,"P",3,"자재비지급내역서(현장용)","/const/m_web/03r/m_mtr_pay_rpt.html"
2801,50000073,"P",3,"자재비지급내역서(본사용)","/const/m_web/03r/m_mtr_pay2_rpt.html"
1453,50000074,"P",3,"자재재고현황","/const/m_web/03r/m_stock_1h.html"
1454,50000075,"P",3,"자재수불집계표","/const/m_web/03r/m_inout_sum_1h.html"
2742,50000076,"P",3,"전용자재인수증","/const/m_web/01r/m_input_rpt.html"
2741,50000077,"P",3,"전용자재송장","/const/m_web/01r/m_invoice_rpt.html"
1133,50000080,"P",3,"자재수불현황","/const/m_web/03r/m_inout_list_1h.html"
1242,50000090,"P",3,"일자별자재입고현황","/const/m_web/03r/m_daily_input_1h.html"
1451,50000100,"P",3,"거래처별입고현황","/const/m_web/03r/m_input_vender_1h.html"
1243,50000200,"P",3,"자재출고전표","/const/m_web/03r/m_output_slip_1h.html"
1244,50000300,"P",3,"자재손료현황","/const/m_web/03r/m_rent_fee_1h.html"
3411,60000000,"",2,"기초 코드","                                        "
1082,60000010,"U",3,"자재코드 등록","/const/m_web/99/m_code_material_1h.html"
1101,60000020,"U",3,"가설재계획코드등록","/const/m_web/99/m_code_tmat_1h.html"
1452,60000025,"U",3,"입출고 구분코드 등록","/const/m_web/99/m_code_inouttype_1h.html"
1245,60000030,"",3,"spt",""
1246,60000040,"P",3,"자재코드집.","/const/comm_version_up_1h.html"
