"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",10000000,"",1,"공사관리","                                        "
"",20000000,"",2,"실행관리","                                        "
"",30000000,"",3,"예산편성","                                        "
"",30000010,"R",4,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
"",30000030,"U",4,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
"",30000035,"R",4,"실행외내역 승인","/const/y_web/02/y_outside_approve_process_1h.html"
"",30000037,"R",4,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
"",30000050,"U",4,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
"",40000000,"",3,"기본관리","                                        "
"",40000010,"R",4,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
"",40000015,"R",4,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
"",40000020,"R",4,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
"",40000025,"R",4,"집계분류","/const/y_web/99/y_code_division_1h.html"
"",40000030,"R",4,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
"",40000130,"R",4,"과세/면세등록","/const/y_web/02/y_proj_vattag_1h.html"
"",50000000,"",2,"외주관리","                                        "
"",55000000,"",3,"업체선정","                                        "
"",60000000,"",4,"현장설명","                                        "
"",60000010,"U",5,"현설계획","/const/s_web/01/s_order_list_1h.html"
"",60000110,"U",5,"현설승인","/const/s_web/01/s_order_approve_process_1h.html"
"",60000150,"U",5,"현설결과","/const/s_web/01/s_order_result_1h.html"
"",60000210,"P",5,"현장설명 실시계획서","/const/s_web/01r/s_estimate_plan_1h.html"
"",60000310,"P",5,"현장설명서","/const/s_web/01r/s_field_report_1h.html"
"",60000410,"P",5,"현장설명 참가명부","/const/s_web/01r/s_estimate_list_1h.html"
"",60000510,"P",5,"예산대비표","/const/s_web/01r/s_order_content_detail_1h.html"
"",60000610,"P",5,"내역서","/const/s_web/01r/s_order_content_1h.html"
"",65000000,"",4,"입찰견적","                                        "
"",65000100,"U",5,"입찰견적","/const/s_web/02/s_estimate_list_selyn_1h.html"
"",70000000,"",3,"계약관리 ","                                        "
"",70000010,"U",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
"",70000020,"R",4,"계약승인","/const/s_web/03/s_sbc_approve_process_1h.html"
"",70000022,"R",4,"전자계약서작성","/const/s_web/03/s_sbc_list_make_1h.html"
"",70000025,"U",4,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
"",70000027,"R",4,"월별 계약현황","/const/s_web/03/s_cn_list_1h.html"
"",70000030,"R",4,"입찰 및 계약현황","/const/s_web/01/s_bid_cont_1h.html"
"",70000035,"R",4,"계약실적","/const/s_web/03/s_contract_results_1h.html"
"",70000127,"P",4,"계약관련","/const/s_web/03r/s_cn_approve_rpt_1h.html"
"",70000150,"P",4,"변경/정산 하도승인신청서","/const/s_web/03r/s_chg_cn_approve_rpt_1h.html"
"",80000000,"",3,"기성관리","                                        "
"",80000010,"R",4,"기성작성","/const/s_web/04/s_pay_1h.html"
"",80000020,"",4,"spt",""
"",80000030,"R",4,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
"",80000035,"R",4,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
"",80000037,"R",4,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
