"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",10000000,"",1,"부서별 권한관리","                                        "
"",10000010,"U",2,"부서별 그룹 등록","/zmis/z_user_group_h.html"
"",10000020,"U",2,"프로그램 목록 등록","/zmis/z_user_pgrm_title_h.html"
"",10000030,"U",2,"프로그램 등록","/zmis/z_user_pgrm_content_h.html"
"",10000040,"U",2,"개인별 개별메뉴 등록","/zmis/z_user_h.html"
"",20000000,"",1,"개인별 그룹및현장권한","                                        "
"",20000020,"U",2,"개인별 현장 연결","/zmis/z_user_dept_connect_1h.html"
"",30000000,"",1,"부서등록","                                        "
"",30000015,"U",2,"조직도및부서등록","/zmis/z_code_dept_degree_1h.html"
"",50000000,"",1,"실행관리","                                        "
"",60000000,"",2,"예산편성","                                        "
"",60000010,"U",3,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
"",60000015,"U",3,"예산등록(품질안전팀)","/const/y_web/01/y_pum_budget_child_1h.html"
"",60000020,"R",3,"예산승인","/const/y_web/01/y_approve_process_1h.html"
"",60000030,"U",3,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
"",60000035,"R",3,"실행외내역 승인","/const/y_web/02/y_outside_approve_process_1h.html"
"",60000037,"R",3,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
"",60000040,"U",3,"현장관리비등록","/const/y_web/01/y_projmng_amt_1h.html"
"",60000050,"U",3,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
"",60000060,"",3,"spt",""
"",60000070,"P",3,"실행예산 내역서","/const/y_web/01r/y_chg_budget_rpt1_1h.html"
"",60000080,"P",3,"실행예산 변경 내역서","/const/y_web/01r/y_chg_budget_incre_rpt_1h.html"
"",60000090,"P",3,"실행예산 총괄표","/const/y_web/01r/y_budget_total_rpt_1h.html"
"",70000000,"",2,"기본관리","                                        "
"",70000010,"U",3,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
"",70000015,"U",3,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
"",70000020,"U",3,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
"",70000025,"U",3,"집계분류","/const/y_web/99/y_code_division_1h.html"
"",70000030,"U",3,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
"",70000032,"S",3,"과세/면세등록","/const/y_web/02/y_proj_vattag_1h.html"
"",70000035,"U",3,"현장관리비기준내역","/const/y_web/99/y_projmng_basic_1h.html"
"",80000000,"",1,"외주관리","                                        "
"",90000000,"",2,"발주/견적내역","                                        "
"",90000010,"U",3,"현설계획","/const/s_web/01/s_order_list_1h.html"
"",90000015,"R",3,"현설승인","/const/s_web/01/s_order_approve_process_1h.html"
"",90000017,"S",3,"현설결과","/const/s_web/01/s_order_result_1h.html"
"",90000020,"U",3,"입찰견적","/const/s_web/02/s_estimate_list_selyn_1h.html"
"",90000025,"R",3,"선정조회","/const/s_web/02/s_estimate_list_selyn_query_1h.html"
"",90000030,"",3,"spt",""
"",90000040,"P",3,"현장설명 실시계획서","/const/s_web/01r/s_estimate_plan_1h.html"
"",90000045,"P",3,"현장설명서","/const/s_web/01r/s_field_report_1h.html"
"",90000050,"P",3,"현장설명 참가명부","/const/s_web/01r/s_estimate_list_1h.html"
"",90000060,"P",3,"예산대비표","/const/s_web/01r/s_order_content_detail_1h.html"
"",90000070,"P",3,"내역서","/const/s_web/01r/s_order_content_1h.html"
"",100000000,"",2,"계약관리 ","                                        "
"",100000005,"U",3,"계약대장(현장용)","/const/s_web/03/s_chg_cn_list_dept_1h.html"
"",100000010,"U",3,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
"",100000020,"R",3,"계약승인","/const/s_web/03/s_sbc_approve_process_1h.html"
"",100000022,"R",3,"전자계약서작성","/const/s_web/03/s_sbc_list_make_1h.html"
"",100000025,"U",3,"보증서접수내역","/const/s_web/03/s_guarantee_accept_1h.html"
"",100000027,"R",3,"월별 계약현황","/const/s_web/03/s_cn_list_1h.html"
"",100000028,"R",3,"입찰 및 계약현황","/const/s_web/01/s_bid_cont_1h.html"
"",100000029,"R",3,"계약실적","/const/s_web/03/s_contract_results_1h.html"
"",100000030,"",3,"spt",""
"",100000045,"P",3,"계약관련","/const/s_web/03r/s_cn_approve_rpt_1h.html"
"",100000047,"P",3,"변경/정산 하도승인신청서","/const/s_web/03r/s_chg_cn_approve_rpt_1h.html"
"",100000050,"P",3,"계약보증현황(현장별)","/const/s_web/03r/s_cn_dept_gurrant_1h.html"
"",100000060,"P",3,"계약보증현황(업체별)","/const/s_web/03r/s_cn_sbcr_gurrant_1h.html"
"",100000070,"P",3,"부가세 현황","/const/s_web/03r/s_cn_vat_list_rpt_1h.html"
"",100000080,"P",3,"인지세액 납부 현황","/const/s_web/03r/s_cn_stamp_list_rpt_1h.html"
"",100000100,"P",3,"계약 실적","/const/s_web/03r/s_cn_contract_results_rpt_1h.html"
"",110000000,"",2,"기성관리","                                        "
"",110000010,"U",3,"기성작성","/const/s_web/04/s_pay_1h.html"
"",110000015,"R",3,"세금계산서접수현황","/const/s_web/04/s_account_list_1h.html"
"",110000020,"",3,"spt",""
"",110000030,"R",3,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
"",110000035,"R",3,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
"",110000037,"R",3,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
"",110000042,"",3,"spt",""
"",110000047,"P",3,"하도급기성신청(확정)서","/const/s_web/04r/s_cnreq_rpt_1h.html"
"",120000000,"",2,"기초 코드","                                        "
"",120000010,"U",3,"발주 공종","/const/s_web/99/s_order_wbs_1h.html"
"",120000020,"U",3,"전문공종","/const/s_web/99/s_profession_wbs_1h.html"
"",120000050,"U",3,"업종 면허 등록","/const/s_web/99/s_code_treatkind_1h.html"
"",120000060,"U",3,"평가항목등록(등록평가)","/const/s_web/99/s_code_insert_evl_1h.html"
"",120000070,"U",3,"평가항목등록(수행평가)","/const/s_web/99/s_code_insert_evl_2h.html"
"",130000000,"",1,"협력업체관리","                                        "
"",140000000,"",2,"협력업체관리","                                        "
"",140000010,"S",3,"협력업체정보변경","/const/s_web/06/s_req_sbcr_chg_1h.html"
"",140000020,"S",3,"등록신청업체조회","/const/s_web/06/s_req_sbcr_query_1h.html"
"",140000025,"S",3,"등록신청업체 추천인","/const/s_web/06/s_req_sbcr_recommender_1h.html"
"",140000030,"S",3,"협력업체등록결과입력(신규업체)","/const/s_web/06/s_req_sbcr_result_1h.html"
"",140000040,"U",3,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
"",140000041,"S",3,"위험업체관리","/const/s_web/98/s_sbcr_risk_1h.html"
"",140000042,"S",3,"외주/자재/공통 구분관리","/zmis/z_business_user_save_1h.html"
"",140000045,"R",3,"인증서관리","/const/s_web/98/s_cert_master_1h.html"
"",140000050,"",3,"spt",""
"",140000055,"P",3,"협력업체 등록서류 평가표","/const/s_web/01r/s_req_sbcr_evl_rpt_1h.html"
"",140000060,"P",3,"협력업체 등록원서","/const/s_web/01r/s_req_sbcr_rpt_1h.html"
"",140000070,"P",3,"협력업체등록명부(공종별)","/const/s_web/05r/s_sbcr_list_wbs_1h.html"
"",140000080,"P",3,"협력업체등록명부(업체별)","/const/s_web/05r/s_sbcr_list_sbcr_1h.html"
"",140000100,"P",3,"입찰 및 계약현황표","/const/s_web/05r/s_sbcr_bid_cont_1h.html"
"",140000110,"P",3,"협력업체 현황","/const/s_web/05r/s_sbcr_rpt_1h.html"
"",140000120,"P",3,"협력업체 등록현황","/const/s_web/05r/s_sbcr_list_rpt_1h.html"
"",150000000,"",2,"평가관리","                                        "
"",150000020,"U",3,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
"",150000030,"S",3,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
"",150000040,"R",3,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
