"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
4470,10000000,"",1,"공사관리","                                        "
4471,20000000,"",2,"실행관리","                                        "
4472,30000000,"",3,"예산편성","                                        "
261,30000010,"R",4,"예산등록","/const/y_web/01/y_chg_degree_1h.html"
2435,30000030,"R",4,"실행외내역 등록","/const/y_web/02/y_outside_1h.html"
2453,30000037,"R",4,"미발주내역조회","/const/y_web/02/y_budget_sbc_1h.html"
1303,30000050,"U",4,"현장별단가대비","/const/y_web/03/y_compare_detail_price_1h.html"
1021,30000060,"",4,"spt",""
1018,30000070,"P",4,"실행예산 내역서","/const/y_web/01r/y_chg_budget_rpt1_1h.html"
1128,30000080,"P",4,"실행예산 변경 내역서","/const/y_web/01r/y_chg_budget_incre_rpt_1h.html"
1129,30000090,"P",4,"실행예산 총괄표","/const/y_web/01r/y_budget_total_rpt_1h.html"
4473,40000000,"",3,"기본관리","                                        "
263,40000010,"R",4,"표준공종","/const/y_web/99/y_wbs_code_1h.html"
2300,40000015,"R",4,"마스터 공종","/const/y_web/99/y_wbs_parent_1h.html"
265,40000020,"R",4,"표준내역","/const/y_web/99/y_stand_detail_1h.html"
1103,40000030,"R",4,"공사개요","/const/y_web/02/y_proj_basic_1h.html"
4474,50000000,"",2,"외주관리","                                        "
4492,60000000,"",3,"업체선정","                                        "
4475,70000000,"",4,"현장설명","                                        "
989,70000010,"R",5,"현설계획","/const/s_web/01/s_order_list_1h.html"
4476,90000000,"",3,"계약관리 ","                                        "
993,90000010,"R",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
3811,90000027,"R",4,"월별 계약현황","/const/s_web/03/s_cn_list_1h.html"
4477,100000000,"",3,"기성관리","                                        "
1007,100000010,"R",4,"기성작성","/const/s_web/04/s_pay_1h.html"
1036,100000020,"",4,"spt",""
1307,100000030,"R",4,"현장별기성현황","/const/s_web/05/s_pay_dept_1h.html"
1308,100000035,"R",4,"업체별기성현황","/const/s_web/05/s_pay_sbcr_1h.html"
1309,100000037,"R",4,"공종별기성현황","/const/s_web/05/s_pay_order_1h.html"
5169,105000000,"",2,"협력업체관리","                                        "
4478,110000000,"",3,"협력업체관리","                                        "
972,110000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
4479,120000000,"",3,"평가관리","                                        "
1225,120000020,"R",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
1226,120000030,"R",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
2505,120000040,"S",4,"현장평가","/const/s_web/06/s_evl_proj_evl_1h.html"
4480,130000000,"",2,"노무관리","                                        "
4481,140000000,"",3,"기초관리","                                        "
977,140000010,"R",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
1104,140000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
2673,140000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
4494,150000000,"",2,"자재관리","                                        "
4495,160000000,"",3,"계획관리","                                        "
1233,160000010,"R",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
2598,160000020,"R",4,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
4496,170000000,"",3,"수불관리","                                        "
1016,170000010,"R",4,"자재입고","/const/m_web/03/m_input_1h.html"
1017,170000020,"R",4,"자재출고","/const/m_web/03/m_output_1h.html"
2894,170000060,"R",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
2901,170000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
4497,180000000,"",2,"원가관리","                                        "
4498,190000000,"",3,"보할 공정","                                        "
2740,190000010,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
3693,190000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
3812,190000040,"U",4,"기성청구/수령","/const/c_web/03/c_progress_amt_parent_1h.html"
4499,200000000,"",3,"공사현황보고","                                        "
3794,200000010,"U",4,"작업일보등록","/const/c_web/07/c_daily_parent_1h.html"
2892,200000030,"U",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
3826,200000050,"R",4,"월간공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
4500,210000000,"",3,"현장 조직","                                        "
4501,220000000,"",3,"원가 집계","                                        "
4502,230000000,"",3,"준공추정","                                        "
3433,230000010,"R",4,"준공추정","/const/c_web/05/c_spec_const_progress_1h.html"
4503,240000000,"",3,"원가조회","                                        "
3455,240000010,"R",4,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
3456,240000020,"R",4,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
3820,240000040,"R",4,"현장별 공사현황보고조회","/const/c_web/07/c_month_tot_1h.html"
