"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",10000000,"",1,"공사관리","                                        "
"",20000000,"",2,"외주관리","                                        "
"",30000000,"",3,"계약관리 ","                                        "
"",30000010,"R",4,"계약대장","/const/s_web/03/s_chg_cn_list_1h.html"
"",40000000,"",3,"기성관리","                                        "
"",40000010,"R",4,"기성작성","/const/s_web/04/s_pay_1h.html"
"",45000000,"",2,"협력업체관리","                                        "
"",50000000,"",3,"협력업체관리","                                        "
"",50000040,"R",4,"협력업체기본사항","/const/s_web/98/s_sbcr_1h.html"
"",60000000,"",3,"평가관리","                                        "
"",60000020,"R",4,"평가계획입력","/const/s_web/06/s_evl_evlplan_1h.html"
"",60000030,"R",4,"평가자지정","/const/s_web/06/s_evl_evldept_insert_1h.html"
"",70000000,"",2,"노무관리","                                        "
"",80000000,"",3,"기초관리","                                        "
"",80000010,"U",4,"노무자 기본사항","/const/l_web/99/l_labor_basic_1h.html"
"",80000030,"R",4,"세율등록","/const/l_web/99/l_taxrate_1h.html"
"",80000035,"R",4,"등급별 세율등록","/const/l_web/99/l_tax_degree_1h.html"
"",90000000,"",3,"월별출역관리","                                        "
"",90000005,"R",4,"월별 출역현황","/const/l_web/01/l_labor_monthly_list_1h.html"
"",90000050,"R",4,"이중출역자현황","/const/l_web/01/l_labor_dbcheck_1h.html"
"",100000000,"",3,"월지급노무비관리","                                        "
"",100000010,"U",4,"월지급 노무비현황","/const/l_web/02/l_monthly_pay_list_1h.html"
"",110000000,"",2,"자재관리","                                        "
"",120000000,"",3,"계획관리","                                        "
"",120000010,"R",4,"자재발주계획등록","/const/m_web/01/m_plan_1h.html"
"",120000020,"R",4,"철근소요계획등록","/const/m_web/01/m_iron_plan_1h.html"
"",120000025,"R",4,"철근발주현황조회","/const/m_web/02/m_iron_dept_order_1h.html"
"",120000035,"R",4,"가설재소요/반출계획입력","/const/m_web/01/m_tmat_inout_1h.html"
"",130000000,"",3,"청구관리","                                        "
"",130000010,"R",4,"자재청구","/const/m_web/01/m_request_1h.html"
"",140000000,"",3,"견적/품의","                                        "
"",150000000,"",3,"수불관리","                                        "
"",150000010,"U",4,"자재입고","/const/m_web/03/m_input_1h.html"
"",150000020,"U",4,"자재출고","/const/m_web/03/m_output_1h.html"
"",150000060,"R",4,"대금청구","/const/m_web/04/m_mat_request_1h.html"
"",150000080,"R",4,"가설재관리대장","/const/m_web/04/m_tmat_master_1h.html"
"",160000000,"",2,"자금청구","                                        "
"",170000000,"",3,"전도금","                                        "
"",170000020,"U",4,"전도금수령내역","/const/f_web/02/f_receive_amt_1h.html"
"",180000000,"",3,"월집계","                                        "
"",180000010,"S",4,"부문별집계","/const/f_web/03/f_summary_1h.html"
"",190000000,"",3,"자금청구","                                        "
"",190000010,"U",4,"예비비청구내역","/const/f_web/01/f_preamt_request_1h.html"
"",190000020,"U",4,"미지급청구내역","/const/f_web/01/f_nopay_request_1h.html"
"",190000030,"S",4,"예비비정산내역","/const/f_web/01/f_request_1h.html"
"",190000040,"U",4,"수입금등록","/const/f_web/01/f_profit_1h.html"
"",200000000,"",3,"기초 코드","                                        "
"",200000010,"R",4,"거래처코드등록","/const/f_web/99/f_cust_code_1h.html"
"",200000020,"R",4,"현장별계좌등록","/const/f_web/99/f_bank_code_1h.html"
"",210000000,"",2,"원가관리","                                        "
"",220000000,"",3,"보할 공정","                                        "
"",220000010,"R",4,"보할공정 등록","/const/c_web/02/c_chg_progress_1h.html"
"",220000030,"R",4,"실행/원가계획/도급기성","/const/c_web/02/c_cost_degree_1h.html"
"",230000000,"",3,"공사현황보고","                                        "
"",230000030,"R",4,"주간공사현황등록","/const/c_web/03/c_week_status_1h.html"
