"user_seq_key:STRING(1)","no_seq:DECIMAL(10)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",10000000,"",1,"인사관리","                                        "
"",20000000,"",2,"기초코드","                                        "
"",20000010,"",3,"기초코드관리","/general/p_web/01/p_code_regist_1h.html"
"",20000020,"",3,"발령코드등록","/general/p_web/01/p_code_order_1h.html"
"",30000000,"",2,"채용관리","                                        "
"",30000010,"",3,"채용차수 관리","/general/p_web/03/p_emp_degree_1h.html"
"",30000020,"",3,"면접관 등록","/general/p_web/03/p_emp_inter_staff_1h.html"
"",30000030,"",3,"면접결과 등록","/general/p_web/03/p_emp_result_staff_1h.html"
"",30000040,"",3,"합격자 관리","/general/p_web/03/p_emp_pass_1h.html"
"",30000050,"",3,"합격승인 등록","/general/p_web/03/p_emp_result_pass_1h.html"
"",40000000,"",2,"인사기본","                                        "
"",40000010,"U",3,"인사기본사항","/general/p_web/02/p_pers_master_1h.html"
"",40000020,"U",3,"신규사번등록","/general/p_web/02/p_pers_empno_new_1h.html"
"",40000030,"R",3,"사진등록","/general/p_web/02/p_pers_picture_1h.html"
"",40000040,"S",3,"개인정보관리","/general/p_web/02/p_pers_master_emp_1h.html"
"",40000050,"U",3,"제증명서신청","/general/p_web/02/p_pers_cer_req_1h.html"
"",40000060,"S",3,"제증명서발급","/general/p_web/02/p_pers_cer_issue_1h.html"
"",40000070,"",3,"직원조회","/general/p_web/08/p_pers_master_dept_1h.html"
"",50000000,"",2,"발령관리","                                        "
"",50000010,"U",3,"발령등록","/general/p_web/04/p_order_paperno_1h.html"
"",50000020,"U",3,"정기승호 일괄등록","/general/p_web/04/p_order_levelup_1h.html"
"",50000030,"R",3,"조직도조회","/general/p_web/08/p_dept_title_empno_1h.html"
"",60000000,"",2,"정원관리","                                        "
"",60000010,"U",3,"TO/PO관리","/general/p_web/12/p_to_po_manage_1h.html"
"",60000020,"R",3,"조직별 TO/PO현황","/general/p_web/12/p_to_po_dept_title_1h.html"
"",70000000,"",2,"인원현황","                                        "
"",70000010,"R",3,"부서/직위별 인원현황","/general/p_web/11/p_person_dept_grade_1h.html"
"",70000020,"R",3,"직위/학력별 인원현황","/general/p_web/11/p_person_grade_schoolcar_1h.html"
"",70000030,"R",3,"직위/연령별 인원현황","/general/p_web/11/p_person_grade_age_1h.html"
"",70000040,"R",3,"직위별 입사현황","/general/p_web/11/p_person_grade_join_1h.html"
"",70000050,"R",3,"직위별 퇴사현황","/general/p_web/11/p_person_grade_retire_1h.html"
"",80000000,"",2,"교육관리","                                        "
"",80000010,"U",3,"강사등록","/general/p_web/07/p_edu_instructor_1h.html"
"",80000020,"U",3,"교육과정등록","/general/p_web/07/p_edu_curriculum_1h.html"
"",80000030,"R",3,"과정별강사현황","/general/p_web/07/p_edu_subject_instructor_1h.html"
"",80000035,"U",3,"교육신청","/general/p_web/07/p_edu_application_1h.html"
"",80000037,"S",3,"교육접수","/general/p_web/07/p_edu_receipt_1h.html"
"",80000040,"S",3,"교육대상자관리","/general/p_web/07/p_edu_emp_1h.html"
"",90000000,"",2,"기초코드등록","                                        "
"",90000010,"",3,"기초코드등록","/general/p_web/01/p_code_regist_parent_1h.html"
"",100000000,"",2,"조건검색","                                        "
"",100000010,"U",3,"조건항목등록","/general/p_web/05/p_cond_item_1h.html"
"",100000020,"U",3,"조건검색","/general/p_web/05/p_cond_item_result_1h.html"
"",110000000,"",2,"복리후생","                                        "
"",110000010,"U",3,"경조사/학자금등록","/general/p_web/09/p_gen_welfare_1h.html"
"",110000020,"U",3,"월드회수입/지출관리","/general/p_web/09/p_gen_income_list_1h.html"
"",110000030,"U",3,"월드회대출등록","/general/p_web/09/p_gen_loan_1h.html"
"",110000035,"R",3,"월드회상환내역집계","/general/p_web/09/p_repay_update_1h.html"
"",110000040,"U",3,"월드회상환관리","/general/p_web/09/p_gen_repay_1h.html"
"",110000050,"U",3,"직위별자가운전보조비등록(월별)","/general/p_web/09/p_gen_grade_driver_1h.html"
"",110000060,"R",3,"자가운전보조비/효수당집계","/general/p_web/09/p_gen_driver_filial_piety_1h.html"
"",120000000,"",2,"근태관리","                                        "
"",120000010,"",3,"연차초기화","/general/p_web/06/p_attend_annual_1h.html"
"",120000020,"",3,"연차사용현황","/general/p_web/06/p_attend_input_year_1h.html"
"",120000030,"",3,"년도별근태사용현황","/general/p_web/06/p_attend_input_1h.html"
"",120000040,"",3,"휴일등록","/general/p_web/06/p_attend_holiday_1h.html"
"",120000050,"",3,"근태등록","/general/p_web/06/p_attend_input_shared_1h.html"
"",120000060,"",3,"월별근태현황","/general/p_web/06/p_attend_query_1h.html"
"",130000000,"",2,"출력물","                                        "
"",130000010,"P",3,"입사명부","/general/p_web/01r/p_pers_join_list_1h.html"
"",130000020,"P",3,"보증만기현황","/general/p_web/01r/p_pers_guarantee_1h.html"
"",130000030,"P",3,"근속년수별 인원현황","/general/p_web/01r/p_pers_long_service_1h.html"
"",130000040,"P",3,"자격면허현황","/general/p_web/01r/p_pers_license_1h.html"
"",130000050,"P",3,"생일자현황","/general/p_web/01r/p_pers_birthday_1h.html"
"",130000060,"P",3,"결혼기념일현황","/general/p_web/01r/p_pers_married_1h.html"
"",130000070,"U",3,"TEST","/general/p_web/temp/p_test_1h.html"
"",140000000,"",2,"매뉴얼","                                        "
"",140000040,"",3,"개인정보관리","/general/p_web/menu/emp_master.html"
"",140000060,"",3,"MBO목표수립","/general/p_web/menu/mbo_setup.html"
"",140000070,"",3,"MBO자기평가","/general/p_web/menu/mbo_self_eval.html"
"",140000080,"",3,"MBO 1차목표합의","/general/p_web/menu/mbo_fir_setup.html"
"",140000090,"",3,"MBO 1차평가","/general/p_web/menu/mbo_fir_eval.html"
"",140000100,"",3,"MBO 2차목표합의","/general/p_web/menu/mbo_sec_setup.html"
"",140000110,"",3,"MBO 2차평가","/general/p_web/menu/mbo_sec_eval.html"
